candidate_id,source_kind,source_name,source_url,registration_urls,title_hint,provider_hint,venue_hint,postal_hint,area_hints,date_hints,time_hints,cost_hints,age_hints,topic_hints,excerpt_or_notes,missing_for_ckb,priority_score,review_decision,reviewed_at,reviewed_by,review_notes
NLB-5914824,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914824,,MOLLY Weekend Outreach @ Tengah Community Club,National Library Board,Others,,,2026-09-12T13:30,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914825,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914825,,MOLLY Weekend Outreach @ Yishun Mall,National Library Board,Others,,,2026-09-13T09:00,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914826,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914826,,MOLLY Weekend Outreach @ Towner Heights,National Library Board,Others,,,2026-09-13T13:30,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914827,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914827,,MOLLY Weekend Outreach @ Telok Blangah,National Library Board,Others,,,2026-09-19T09:00,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914828,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914828,,MOLLY Weekend Outreach @ York Hill,National Library Board,Others,,,2026-09-19T13:30,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914829,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914829,,MOLLY Weekend Outreach @ Jurong West Sports Centre,National Library Board,Others,,,2026-09-20T09:00,,0 | 0,13 | 17,chill|sporty,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914830,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914830,,MOLLY Weekend Outreach @ Depot Heights,National Library Board,Others,,,2026-09-20T13:30,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914831,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914831,,MOLLY Weekend Outreach @ Teck Ghee View,National Library Board,Others,,,2026-09-26T09:00,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914832,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914832,,MOLLY Weekend Outreach @ Marine Drive View,National Library Board,Others,,,2026-09-27T09:00,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5914840,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5914840,,MOLLY Weekend Outreach @ Whampoa CC,National Library Board,Others,,,2026-09-27T13:30,,0 | 0,13 | 17,chill,"campus: Others · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Experiential Event, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5915852,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5915852,,Tabletop Roleplaying Experience with Sodalite Pop,National Library Board,Pasir Ris Library - Programme Zone (Level 4),,,2026-09-20T13:30,,0 | 0,13 | 17,chill,"campus: Pasir Ris Library · categories: Areas of Interest > Reading, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5915869,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5915869,,[LOLA] Scam Awareness Talk,National Library Board,Harbourfront Library - Programme Zone 2 (Level 3),,,2026-09-26T15:30,,0 | 0,13 | 17,chill,"campus: Harbourfront Library · categories: Areas of Interest > Reading, Event Type > Talk, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5915914,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5915914,,[LOLA 2026] BLOOMING Coaster-making Workshop,National Library Board,Tampines Library - Terrace on 4 (Level 4),,,2026-09-12T11:00,,0 | 0,13 | 17,artistic,"campus: Tampines Library · categories: Areas of Interest > Art & Creativity, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916259,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916259,,[LOLA 2026] Lions Clubs of Singapore Reading and Action: The Effective Changemaker,National Library Board,Sengkang Library - Programme Zone (Level 4),,,2026-09-06T12:00,,0 | 0,13 | 17,chill,"campus: Sengkang Library · categories: Areas of Interest > Reading, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916417,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916417,,[LOLA 2026] Storytelling by MINDS Community Hub Clementi & Faber,National Library Board,Clementi Library - Programme Zone (Level 5),,,2026-09-18T11:00,,0 | 0,13 | 17,chill,"campus: Clementi Library · categories: Areas of Interest > Accessible, Areas of Interest > Reading, Event Type > Storytelling, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916419,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916419,,[Budding Artists] Stylofoam 2026 Exhibition Opening Ceremony,National Library Board,Tampines Library,,,2026-09-02T15:30,,0 | 0,13 | 17,artistic,"campus: Tampines Library · categories: Areas of Interest > Art & Creativity, Event Type > Talk, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916422,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916422,,From Spark to Word: Finding Your Voice Through Poetry | Teens Takeover re:write,National Library Board,Bukit Batok Library - Programme Room (Level 2),,,2026-09-11T14:30,,0 | 0,13 | 17,chill,"campus: Bukit Batok Library · categories: Areas of Interest > Reading, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916424,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916424,,"Amazon Think Big Program Workshop Series - Arcade Lab: Code a ""Fruit Ninja"" Style Game",National Library Board,Jurong Library - MakeIT (Level 2),,,2026-09-12T13:00,,0 | 0,13 | 17,explorative,"campus: Jurong Library · categories: Areas of Interest > Technology, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916426,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916426,,[Teens Takeover | re:write] Learn to Play D&D with Criticals & Fumbles,National Library Board,Serangoon Library - Programme Zone (Level 4R),,,2026-09-19T12:30,,0 | 0,13 | 17,chill,"campus: Serangoon Library · categories: Areas of Interest > Reading, Event Type > Learning Community, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5916427,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5916427,,[Teens Takeover | re:write] Tabletop RPG Experience with Sodalite Pop @ CCK Library,National Library Board,Choa Chu Kang Library - Programme Room 2 (Level 4),,,2026-09-26T13:00,,0 | 0,13 | 17,chill,"campus: Choa Chu Kang Library · categories: Areas of Interest > Reading, Event Type > Learning Community, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5937308,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5937308,,Crafty Journal | Jurong Library,National Library Board,Jurong Library - Programme Zone (Level 1),,,2026-09-19T15:00,,0 | 0,13 | 17,artistic,"campus: Jurong Library · categories: Areas of Interest > Art & Creativity, Event Type > Learning Community, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5954036,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5954036,,Unplugged | Woodlands Library,National Library Board,Woodlands Library - Programme Zone (Level 1),,,2026-09-09T15:00,,0 | 0,13 | 17,chill,"campus: Woodlands Library · categories: Areas of Interest > Health, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5954037,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5954037,,Unplugged | Bedok Library,National Library Board,Bedok Library - Programme Room (Level 3),,,2026-09-09T15:00,,0 | 0,13 | 17,chill,"campus: Bedok Library · categories: Areas of Interest > Health, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
